Tornado ID,Date/Time,Latitude,Longitude,Nearest town,State,Comments,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11
569,15/12/1980 5:30,-27.5717,153.0081,Archerfield,QLD,"No additional comments or images around this event. 15-12-1980. Widespread thunderstorms in Southeast District late in afternoon with heavy rain and hail reported. Church damaged at Warra at 0730 utc. Nine house suffered roof damage at Ipswich. Report of hail "" 3/4 the size of tennis balls "" from Thornton. Power blackouts in Brisbane metropolitan area. (C Kotterer Diary)",,,,,,,,,,,
570,1/06/1981 5:40,-25.6,152.6,Mungar,QLD,"Possible tornado at Mungar around 3:40pm AEST. Reports of at least five injuries,fifteen houses damaged between Maryborough and Point Vernon (some partly unroofed) and seven huts either blown down or damaged during the thunderstorm event. 01-06-1981. Thunderstorm reported in the Maryborough area in late afternoon, property damage from strong winds reported from Mungar Junction ; 3 homes and 7 huts either blown down or damaged. Three homes partly unroofed at Pt Vernon. Thunderstorm reported from Pt Curtis, with strong winds and hail causing property damage.          (C Kotterer Diary)",,,,,,,,,,,
571,13/11/1981 7:00,-26.065,153.1,Coolum,QLD,"Tornado observed at Coolum around 5pm AEST. Reports of property damage between Caloundra and Noosa (estimated at $1 million), though it is unclear what portion of this damage was related to the tornado. 13-11-1981. Widespread thunderstorms over southeast Qld with hail and strong winds. Property damage between Caloundra and Noosa estimated at $1 million. Thunderstorms reported at Warwick 0015 utc, at Brisbane 0115 and 0400 utc, at Archerfield 0315 utc, at Oakey from 0300 utc, at Coolangatta 0545 utc. (C Kotterer Diary)",,,,,,,,,,,
572,19/03/1983 20:00,-28.1467,153.285,Mudgeeraba,QLD,"Tornado observed at Mudgeeraba around 6am AEST. Reports of two buildings damaged, though no pictures or specific details of the damage available. Heavy rain also occurred, which lead to localised flooding. 19-03-1983. Severe thunderstorm event listed in John Butler's Database.",,,,,,,,,,,
573,5/10/1983 15:30,-26.655,153.104,Cotton Tree Beach,QLD,"Possible tornado at Cotton Tree Beach around 1:30am AEST. Reports of one death and seven injured. Reports of extensive damage at the Cotton Tree Caravan Park at Maroochydore, including thirteen caravans destroyed and trees blown over. One caravan was reportedly lifted up and tossed 20 metres onto its roof and another five metre caravan was tossed nearly 200m. NULL",,,,,,,,,,,
574,27/10/1985 5:00,-27.2286,153.1081,Redcliffe,QLD,"Tornadoes observed ober Moreton Bay around 3pm AEST. One tornado alledgedley came ashore and caused property damage in Redcliffe and Margate, including two houses unroofed, twenty other houses damaged and a trawler sunk at Redcliffe. NULL",,,,,,,,,,,
575,9/03/1986 6:00,-27.6,153.15,Daisy Hill,QLD,"Tornado sighted at Daisy Hill around 4pm AEST. Reports of  extensive property damage between Ipswich and the southern suburbs of Brisbane, including 1000 houses damaged, some damage to caravans, trees blown over and power blackouts. One caravan alledgedly flew 5m across a road and landed on the caravan of a neighbour. Damage estimated at $5 million. Large hail reported. NULL",,,,,,,,,,,
576,13/03/1988 16:30,-23.2666,150.8333,Emu Park,QLD,"Possible tornado at Emu Park (exact time of the event is unknown). Reports of damage to five buildings, though no images or specific details on the damage available. NULL",,,,,,,,,,,
578,24/12/1989 3:00,-27.207,153.072,Redcliffe,QLD,"Tornado observed in Redcliffe around 1pm AEST. Reports of a large amount of damage at Clontarf and near the Redcliffe Aero Club. Damage bill of approximately $10 million. Two deaths were associated with the thunderstorm, including one that drowned as the boat she was in overturned and the other touched a live fallen wire. A yacht at Newport Marina recorded winds of 100 knots before failing. During the event there were 500 homes unroofed, 1000 damaged and 12 strucurally unsafe. Light planes at Redcliffe Airport were flipped over. There were images of corrugated iron almost two-thirds of the way thorugh a palm tree at Clontarf. 24-12-1989. Severe Thunderstorm developed to the south of Warwick and moved NNE up the coast and through Brisbane and the northern bayside suburbs.  Damage in its path between Ipswich and Redcliffe, with the worst affected area being Redcliffe where it is believed a tornado contributed to $10 million worth of damage.  The thunderstorm claimed two deaths.  One drowned as the boat she was in overturned, the other touched a live fallen wire.",,,,,,,,,,,
579,29/11/1992 4:40,-25.53,152.76,Oakhurst,QLD,"Possible tornado at Oakhurst around 2:40pm AEST. Reports of a discontinuous path of destruction through sparsely populated country with one brick house completely destroyed and several others suffered roof damage.  Windows were smashed by hail up to golf ball in size. Three cattle were destroyed after sustaining injury from flying debris.  Large area of pine plantation flattened.Tornado left a discontinuous path of destruction through sparsely populated country. One brick house was completely destroyed. Three cattle were destroyed after sustaining injury from flying debris. Large area of pine plantation flattened. 29-11-1992. Severe thundersorm day across southeast Queensland. A cell developed to the southwest of Maryborough during the early afternoon. The cell then split with a left mover and right mover resulting. The right mover is not reported to have produced any damage. However the left mover moved northeast towards Maryborough, generated a tornado in the unpopulated area of Oakhurst, leaving a discontinuous path of destruction in its wake. One brick house was completely destroyed and several others suffered roof damage. Windows were smashed by hail up to golf ball in size. 3 cattle had to be destroyed due to injury sustained by flying debris. Hundred of acres of pine forest were flattened in the wake of the tornado. 29-11-1992. Severe thundersorm day across southeast Queensland.  A cell developed to the southwest of Maryborough during the early afternoon.  The cell then split with a left mover and right mover resulting.  The right mover is not reported to have produced any damage.  However the left mover moved northeast towards Maryborough, generated a tornado in the unpopulated area of Oakhurst, leaving a discontinuous path of destruction in its wake.  One brick house was completely destroyed and several others suffered roof damage.  Windows were smashed by hail up to golf ball in size.  3 cattle had to be destroyed due to injury sustained by flying debris.  Hundred of acres of pine forest were flattened in the wake of the tornado.",,,,,,,,,,,
580,29/11/1992 5:30,-24.98,152.2,Bucca,QLD,"Tornado observed in the Bucca and Kolan area around 3:30pm AEST. Reports of extensive property and flora damage, including nine houses that were extensively damaged or destroyed. 20 cattle were killed or had to be destroyed. An eyewitness account noted stones embedded in trees, 16-20cm saplings approximately 4-5m long driven through 5 walls of houses, picture fram embedded in opposite wall, fridge missing weeks later and 3 tonne truck body blown or carried 300 metres. 29-11-1992. Widespread severe thunderstorm activity over southeast Queensland.  Severe thunderstorm through Bucca with associated tornado. Caused extensive wind and hail damage.",,,,,,,,,,,
581,20/01/1995 14:50,-25.26,152.82,Point Vernon,QLD,"Possible tornado in parts of Hervey Bay around 1am AEST. Reports of several buildings and caravans damaged during the event. The Pialba caravan park was heavily impacted with two caravans tipped on their side and an annex alledgedly ripped to shreds. 5 people from the caravan park were taken to hospital. Extensive damage sustained to some homes and businesses in Point Vernon and Scarness, including the collapse of a 30 x 5 metre section of brick side wall of a boys department store in Main Street and numerous reports of partial roof loss. No images of the damage were available for assessment and therefore confidence in the assigned Fujita number is not high (could be greater). 21-01-1995. AT APROXIMATELY 1AM ON THE MORNING OF 21 JANUARY 1995 AN EVENT DESCRIBED LOCALLY AS A MINI CYCLONE CAUSED STRUCTURAL AND TREE DAMAGE IN THE VICINITY OF THE PIALBA CARAVAN PARK.  THIS EVENT DOES NOT SEEM TO BE A SEVERE THUNDERSTORM AND NO DEFINITE CAUSE CAN BE DEDUCED FROM THE EYEWITNESS OR DAMAGE DESCRITIONS. ONE POSSIBILITY IS DAMAGE FROM A LANDFALLING WATERSPOUT WHILE ANOTHER IS THE PRESENCE OF A MICROBURST IN THE AREA. THE FOLLOWING ACCOUNT IS FROM THE MARYBOROUGH CHRONICLE OF 23/01/95. FIERCE WINDS RIPPED THROUGH ISOLATED SECTIONS OF HERVEY BAY EARLY ON SATURDAY MORNING LEAVING FIVE PEOPLE INJURED AND SEVERAL BUILDINGS AND CARAVANS DAMAGED. A SPOKESMAN FOR HERVEY BAY POLICE,SERGENT STEVE IMHOFF, SAID THE MINI-CYCLONE SWEPT THROUGH HERVEY BAY ABOUT 1AM CAUSING EXTENSIVE DAMAGE TO HOUSES BUSINESS PREMISES AND CARAVANS. ONE OF THE WORST HIT AREAS OF THE BAY WAS PIALBA CARAVAN PARK. FIVE PEOPLE FROM THE PARK WERE TAKEN TO HOSPITAL FOR TREATMENT FOLLOWING INJURIES SUSTAINED FROM THE BRIEF STORM. ONE WOMAN WAS TRANSFERRED TO THE MARYBOROUGH BASE HOSPITAL WITH SUSPECTED SPLEEN DAMAGE. A SIX YEAR OLD BRISBANE BOY, TERRY HESSEY RECIEVED SIX STICHES TO HIS FACE AFTER BEING INJURED WHEN HE WAS THROWN FROM ONE END OF HIS CARAVAN TO THE OTHER . HIS FATHER , BRIAN HESSEY , SAID THE FAMILY WAS AWOKEN IN THE EARLY HOURS OF SATURDAY MORNING WHEN GALE FORCE WINDS ROCKED THEIR CARAVAN. MR HESSEY SAID HE MANAGED TO CATCH HIS SON WHEN HE WAS CATPULTED FROM HIS BED AS THE VAN WAS BLOWN ON ITS SIDE. HIS WIFE PATRICIA SAID NEIGHBOURS HAD TO FREE THE FAMILY FROM THE VAN AFTER IT HAD BLOWN OVER IN THE STORM.  THE PEOPLE IN NEIGHBOURING CARAVANS CAME OUT  TO HELP AS SOON AS THEY HEARD THE NOISE. THEY HAD TO WRENCH THE DOOR OPEN SO WE COULD CLIMB OUT. IT WAS SO DISTRESSING", ESPECIALLY WITH THE WIND AND RAIN AND IT WAS DARK AND WE WERE SO DISORIENTATED," PATRICIA SAID . ANOTHER FAMILY STAYING AT THE CARAVAN PARK HAD A LUCKY ESCAPE  WHEN THEIR CARAVAN WAS EXTENSIVE DAMAGED BY THE STORM. RON WEST AND HIS FAMILY WOKE TO THE SOUND OF THEIR ANNEX BEING RIPPED TO SHREDS BY THE FIERCE WINDS. SHERON HERVEY, THE WESTS DAUGHTER WAS STAYING IN  THE ANNEX OF THE VAN. SHE AWOKE WHEN THE BRANCH OF A TREE FELL THROUGH THE ANNEX AND LANDED ON HER. SPOKESMAN FOR HERVEY BAY AMBULANCE, GRAHAM COOPER , SAID MOST OF THE INJURIES SUSTAINED DURING THE STORM WERE CUT AND ABRASIONS. ONE WOMAN  WAS TAKEN TO HERVEY BAY HOSPITAL SUFFERING SHOCK. STATE EMERGENCY SERVICE SERVICES CONTROLLER COL PIERCE,SAID THE STORM WAS LIKE A MINI-TORNADO. IT WAS LIKE THE WATER SPOUTS WE EXPERIENCED RECENTLY EXCEPT IT WAS OVER LAND. THAT'S WHY THE DAMAGE SEEMS TO HAVE OCCURRED IN AREAS COVERING ABOUT 50 SQUARE FEET AT A TIME. MR PEARCE SAID THE STORM BROUGHT ""FEROCIOUS"" WINDS"," BUT DAMAGE WAS SUSTAINED IN ISOLATED AREAS. ""WE WERE CALLED OUT TO THREE HOUSES IN POINT VERNON AND ONE IN SCARNESS WHICH HAD ALL SUSTAINED EXTENSIVE ROOF DAMAGE. THE POLES IN THE ROOF HAD ALL BEEN TORN OFF AND DUMPED NEARBY"," AND YET NEIGHOURING HOUSES HARDLY HAD ENOUGH WIND TO STIR PAPER.""  MR PEARCE SAID THE DAMAGED HOUSES WERE IN DIAMOND COURT", APLIN STREET AND BELL STREET POINT VERNON, AND FRESHWATER STREET SCARNESSS. BUSINESS PREMISES IN TORQUAY ROAD AND  MAIN STREET PIALBA , WERE SELECTIVELY TARGETED BY THE WHIRLWIND. THE MOST EXTENSIVE DAMAGE WAS SUSTAINED BY BOYS FAMILY DEPARTMENT STORE IN MAIN STREET. A 30M BY 5 M SECTION OF BRICK WALL  AT THE SIDE OF THE BUILDING COLLAPSED DURING THE HEIGHT OF THE STORM, AND THE ROOF WAS ALSO DAMAGED. PART OF THE ROOF OF A NEIGHBOURING STORE WAS AALSO BLOWN OFF IN THE GALE.  AT  ST JOHNS GARDENS IN TORQUAY ROAD, SAY IT WITH FLOWERS LOST PART OF ITS ROOF. ACROSS THE ROAD DAVID'S  ULTRASOUND SUFFERED CEILING DAMAGE WHEN PART OF ITS ROOF WAS BLOWN AWAY. THE SUNSEEKER MOTEL AT SCARNESS ALSO HAD EXTENSIVE ROOF DAMAGE. MR  PEARCE SAID ALTHOUGH MUCH OF THE STORM IN ISOLATED POCKETS," THERE WAS SUBSTANTIAL DAMAGE TO SIGNS AND WINDOWS THROUGHT THE AREA.""",
582,1/12/1995 8:00,-27.51,151.95,Mount Kynoch,QLD,Possible tornado observed at Mount Kynoch (near Toowoomba) at around 6pm AEST. No damage reported. 01-12-1995. Thunderstorm over the Darling Downs with a suspected tornado sighted at Mt Kynock about 8 kilometres northeast of the Toowoomba Aerodrome.,,,,,,,,,,,
583,23/12/1995 8:00,-23.38,150.48,Rockhampton,QLD,Tornado observed at Rockhampton Airport around 6pm AEST. No damage reported. 23-12-1995. Observer at Rockhampton WSO sighted a suspected tornado.  Funnel passed over a sparsely populated area and as a result no reports of damage or confirmation.,,,,,,,,,,,
584,11/12/1996 1:50,-27.25,151.6,Dalby,QLD,"Tornado observed just east of Dalby around 11:50am AEST. No damage reported. 11/12/96: report from Army pilot: ...   "" a funnel cloud to the ground approximately 1/4 to 1/2 mile south of heavy rain. ( thunderstorm just east of Dalby.) ""...cloud lasted about 15 minutes. """,,,,,,,,,,,
585,24/02/1997 5:30,-21.5,149.2,Yukan,QLD,Possible tornado at Yukan around 3:30pm AEST. Report of a swath of damage through a cane field.  T.C. Ita was located near Townsville at thew time of the event,,,,,,,,,,,
586,1/05/1999 2:00,-28.01,149.73,Goondiwindi,QLD,"Tornado observed at Springmount, a property near Goondiwindi, around 12pm AEST. Report of small trees uprooted and large branches ripped off trees. 01/05/99: 02:10 utc.   Seven photos received from Springmount"" ", a property near Goondiwindi," of a Tornado. Only damage mentioned was of small trees uprooted and large branches ripped off.""",,,,,,,,,
587,8/11/1999 6:30,-26.35,152.73,Cedar Pocket,QLD,"Possible tornado at Cedar Pocket around 4:30pm AEST. Report of swirling debris lifted approximately 300 feet in the air and a very badly damaged timber house. Storm Spotter reported that tree damage in the area suggested a tornado occurred. 08-11-1999.  Approx 06:30utc. Timber house at Cedar Pocket (approx. 6 km east of Gympie) very badly damaged by winds associated with a thunderstorm. Witnesses described swirling debris lifted 300ft into the air, although no funnel was sighted. These witnesses stated   a friend reported a V-shaped funnel cloud on the outskirts of Gympie."" Storm chasers reported pattern of tree damage suggested a tornado.""",,,,,,,,,,,
588,10/12/1999 7:00,-27.45,153.03,Bethania,QLD,"Tornado observed near Bethania around 5pm AEST. Report from eyewitness included severe damage to outbuildings, some damage to a house. Kennels, pergola and a shed were destroyed. Some big roof beams were found over 400 metres away. Other damage in the area included brick stable blocks levelled and houses unroofed. Many trees were damaged and large ones uprooted. No images of the damage were available, so the Fujita number was limited to F1. 10/12/99: Storm chasers reported a swathe of property and tree damage stretching from just south of Boonah to Redland Bay, due to strong winds associated with a  thunderstorm. Storm spotter and newspaper reports of large hail. { 5 cm at Brunswick Heads (NSW); 2---3 cm at Stephens (Gold Coast);  Golfball size at Park Ridge, Shailer Park and other areas south of Brisbane. [2 separate cells]",,,,,,,,,,,
